Request ID,User Define Status,Techinical Status,Target Status,DTP,Created On ,Created Date,Last Changed By ,Start Time ,Finish Time ,Last Execution Time,Lines Read,Lines Transferred,Source,Source Type,Target,Target Type,PROCESSMODE,Request ID
"1,771",4,4,4,DTP_003N7L7ESYA9FOTRI9GXKREFP,"2,02,50,50,51,50,229",20250505,BEST,"2,02,50,50,51,54,502.90","2,02,50,50,51,54,504.90",20250505,9,0,ZBILL_DS,ODSO,ZBILL_IC,CUBE,1,DTPR_5SV640123TQWMH9Q4FLSZL27H
"1,772",4,4,4,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,"2,02,50,50,51,55,338",20250505,BEST,"2,02,50,50,51,55,338.80","2,02,50,50,51,55,342.60",20250505,9,0,ZSAMPLE_DS                    NEW FLAT,DTASRC,ZBILL_IC,CUBE,3,DTPR_DNFQO1YERZMVIZR31BAAYUOH9
"1,773",2,2,2,DTP_003N7L7ESYA9FOTU4ZNMJCADE,"2,02,50,50,51,55,620",20250505,BEST,"2,02,50,50,51,55,620.90","2,02,50,50,51,55,624.40",20250505,9,9,ZBILL_DS,ODSO,ZBILL_IC,CUBE,1,DTPR_878PWGWOPUELQPHYD3U8EBVCD
"1,780",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,51,93,026.20","2,02,50,50,51,93,028.90",20250505,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_9WJSCSE05BRFSK4B145RKW1V1
"1,787",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,61,93,025.30","2,02,50,50,61,93,029.20",20250506,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6KJQRHVGFIEQPAV8C4LFIDPPP
"1,790",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,50,71,73,745.00",0,20250507,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_10V4XDMG6YBU22I9O1N10C6ST
"1,797",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,71,93,025.90","2,02,50,50,71,93,028.80",20250507,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_C4W0OQ79DE1S7G00C18MOS6ST
"1,807",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,81,93,029.10","2,02,50,50,81,93,032.20",20250508,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_65TUFBDXJKB2AKRG56BTF3XWT
"1,809",4,4,4,DTP_003N7L7ESYA7PEWUSWES5357Q,"2,02,50,50,91,14,008",20250509,BEST,"2,02,50,50,91,14,008.80","2,02,50,50,91,14,012.10",20250509,20,20,ZDELSRCE                      NEW FLAT,DTASRC,ZDLVR_DS,ODSO,E,DTPR_44CWH3L27KVE6MNLUBNAXVTRH
"1,811",4,4,2,DTP_003N7L7ESYA7PEWUSWES5357Q,"2,02,50,50,91,14,008",20250509,BEST,"2,02,50,50,91,14,301.80","2,02,50,50,91,14,304.90",20250509,20,20,ZDELSRCE                      NEW FLAT,DTASRC,ZDLVR_DS,ODSO,E,DTPR_AGEMBNEKZF55K05OLSIB2HNXP
"1,813",8,8,2,DTP_003N7L7ESYA7PEWUSWES5357Q,"2,02,50,50,91,20,034",20250509,BEST,"2,02,50,50,91,20,034.00","2,02,50,50,91,20,039.00",20250509,20,20,ZDELSRCE                      NEW FLAT,DTASRC,ZDLVR_DS,ODSO,E,DTPR_3UB592FF9274Q3OFJDR5A50TP
"1,815",2,2,2,DTP_003N7L7ESYA7PEWXGK127XN8N,"2,02,50,50,91,23,502",20250509,BEST,"2,02,50,50,91,23,502.10","2,02,50,50,91,23,510.10",20250509,20,20,ZDLVR_DS,ODSO,ZDEL_IC,CUBE,1,DTPR_0QQP9S1OHM0K153BOA3A65T9P
"1,822",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,91,93,028.90","2,02,50,50,91,93,031.90",20250509,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_213S8GC1BBM8B9BZTYIP3SRJH
"1,829",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,01,93,030.00","2,02,50,51,01,93,033.50",20250510,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6J2ZHPD5KBX78B6O00EH4DNQL
"1,840",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,11,93,031.40","2,02,50,51,11,93,035.20",20250511,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_9PPQ3OF1NCGAQ5FBGEOZQH6JX
"1,843",8,8,2,DTP_003N7L7ESYA7PF2EZBTQESC6J,"2,02,50,51,20,83,649",20250512,BEST,"2,02,50,51,20,83,649.70","2,02,50,51,20,83,654.40",20250512,10,10,ZPRADEEP67DS                  Z_PRAD67SS,DTASRC,ZPRAD7,ODSO,E,DTPR_DML4RXHNVL66SUIDY325OI0Z1
"1,852",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,21,93,031.80","2,02,50,51,21,93,036.60",20250512,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_1YIVHKWRR83FPX9Y4UN762JJH
"1,859",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,31,93,033.10","2,02,50,51,31,93,035.80",20250513,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_7ELP45BDYC94XQ1LPFVCNTQB1
"1,863",A,A,A,DTP_003N7L7ESYA7PFGO7TAN4UX00,"2,02,50,51,41,51,205",20250514,BEST,"2,02,50,51,41,51,205.70","2,02,50,51,41,52,936.10",20250514,12,12,Z_SHILPA_DS                   Z_SHILPASS,DTASRC,Z_DSO3,ODSO,E,DTPR_3YPP3JFSAO4WXFKAHWY6BIFE5
"1,867",8,8,2,DTP_003N7L7ESYA7PFGSH97493HF1,"2,02,50,51,41,63,923",20250514,BEST,"2,02,50,51,41,63,923.50","2,02,50,51,41,63,929.40",20250514,5,5,Z_SIVADS                      Z_SHILPASS,DTASRC,Z_SIDSO,ODSO,E,DTPR_85O38ZV93YZ31MQTV34J556JX
"1,869",2,2,2,DTP_003N7L7ESYA7PFGSH97493HF1,"2,02,50,51,41,63,923",20250514,BEST,"2,02,50,51,41,65,226.00","2,02,50,51,41,65,227.20",20250514,0,0,Z_SIVADS                      Z_SHILPASS,DTASRC,Z_SIDSO,ODSO,E,DTPR_DT753LCLX83A5Z0Y1RK8GP10T
"1,872",4,4,4,DTP_003N7L7ESYA7PFGUL50OV7R86,"2,02,50,51,41,72,251",20250514,BEST,"2,02,50,51,41,72,251.90","2,02,50,51,41,72,254.20",20250514,0,0,Z_SIVADS                      Z_SHILPASS,DTASRC,ZDS05,ODSO,E,DTPR_861V6ZEXAJ4IR5YIP3XVOEDT9
"1,876",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,51,41,73,715.50",0,20250514,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_DIKZRC4P891BZUF3NFW0AI7OT
"1,877",4,4,4,DTP_003N7L7ESYA7PFGUL50OV7R86,"2,02,50,51,41,72,251",20250514,BEST,"2,02,50,51,41,74,015.40","2,02,50,51,41,74,017.60",20250514,0,0,Z_SIVADS                      Z_SHILPASS,DTASRC,ZDS05,ODSO,E,DTPR_5D9JUA4YYCSVT13MFT9FXKTWT
"1,885",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,41,93,033.10","2,02,50,51,41,93,035.90",20250514,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4BS87AQ0FDF9A2AL6WTWMYWZ1
"1,887",8,8,2,DTP_003N7L7ESYA7PFH6UTW0X6D2J,"2,02,50,51,42,13,625",20250514,BEST,"2,02,50,51,42,13,625.10","2,02,50,51,42,13,629.70",20250514,6,6,ZA_DS                         Z_SIVADEMO,DTASRC,ZA_DSO,ODSO,E,DTPR_B6SEP2AO9EDP59W2AA8FIPE25
"1,890",2,2,2,DTP_003N7L7ESYA7PFI3E5K5RUKQ9,"2,02,50,51,50,84,836",20250515,BEST,"2,02,50,51,50,84,836.20","2,02,50,51,50,84,844.60",20250515,6,6,ZA_DSO,ODSO,ZA_IC,CUBE,1,DTPR_C9ZGJCCLDHPHRTV0C9PGCU1YL
"1,896",2,2,2,DTP_003N7L7ESYA7PFIOUJRJ9HBPP,"2,02,50,51,51,61,535",20250515,BEST,"2,02,50,51,51,61,535.20","2,02,50,51,51,61,538.30",20250515,22,22,PTSTMDS                       FFPVR,DTASRC,PTSTID,IOBJA,1,DTPR_55DPVRRI1KWLWUB27NCNPWDIL
"1,898",8,8,2,DTP_003N7L7ESYA7PFIUU2KD9UJR8,"2,02,50,51,51,81,533",20250515,BEST,"2,02,50,51,51,81,533.40","2,02,50,51,51,81,538.20",20250515,3,3,Z_VANGIDS                     Z_VANGISS,DTASRC,Z_VANDSO,ODSO,E,DTPR_65MYRP82RPKZSKL5GZVVDA8A5
"1,900",2,2,2,DTP_003N7L7ESYA7PFIVDRF5ZKB74,"2,02,50,51,51,82,638",20250515,BEST,"2,02,50,51,51,82,638.10","2,02,50,51,51,82,645.70",20250515,3,3,Z_VANDSO,ODSO,Z_VANGIIC,CUBE,1,DTPR_CHDLWNN0A1GYQ7YJLXABA6QGD
"1,907",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,51,93,036.70","2,02,50,51,51,93,040.00",20250515,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_7IVQZNZKAV4GULV386XXWEANH
"1,915",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,61,93,034.80","2,02,50,51,61,93,038.70",20250516,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_ADN3HKY84S5S0A7PGYYT7AE7H
"1,916",4,4,4,DTP_003N7L7ESYA7PFGO7TAN4UX00,"2,02,50,51,41,51,205",20250514,BEST,"2,02,50,51,62,21,215.30","2,02,50,51,62,23,356.60",20250516,0,0,Z_SHILPA_DS                   Z_SHILPASS,DTASRC,Z_DSO3,ODSO,E,DTPR_1311FL54JQ0U6CVCX51NQOQCT
"1,923",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,71,93,036.80","2,02,50,51,71,93,041.10",20250517,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4A4L0SCKNCJP0V623URO7XROT
"1,930",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,81,93,039.60","2,02,50,51,81,93,044.40",20250518,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_A0V1E0K5PDEQYIUIQQJFXB699
"1,941",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,51,91,93,039.70","2,02,50,51,91,93,044.50",20250519,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_7TJOIR60YNITDQI2U7BBVZ5GT
"1,943",8,8,2,DTP_003N7L7ESYA7PFH6UTW0X6D2J,"2,02,50,51,42,13,625",20250514,BEST,"2,02,50,52,00,95,003.20","2,02,50,52,00,95,008.00",20250520,7,7,ZA_DS                         Z_SIVADEMO,DTASRC,ZA_DSO,ODSO,E,DTPR_94IO3I688SIUJPEXJMB7Z8VOT
"1,951",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,01,93,042.10","2,02,50,52,01,93,046.40",20250520,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_CUPF3ZUHK3HTLBZSX6KTHGU3X
"1,957",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,52,11,73,716.70",0,20250521,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_CQG9LRASM7PH49CV1KZJKS6ST
"1,964",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,11,93,043.80","2,02,50,52,11,93,048.80",20250521,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4IODZEBFJILD1D2ULN32X49D9
"1,971",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,21,93,043.30","2,02,50,52,21,93,047.80",20250522,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_72CTIE4XQG86GTTPXTVO8VHBH
"1,979",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,31,93,046.10","2,02,50,52,31,93,050.80",20250523,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_12NKQPZST2BBBL9PIKXLURKA5
"1,980",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,028",20250524,BEST,"2,02,50,52,40,02,028.60","2,02,50,52,40,02,124.90",20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,7,DTPR_1LH8YP0T8CGBJJOUJE986L4RX
"1,981",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,227",20250524,BEST,"2,02,50,52,40,02,227.30","2,02,50,52,40,02,228.30",20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,8,DTPR_7QC0XWGPQCSI59DSQZ6SCR8TP
"1,982",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,227",20250524,BEST,"2,02,50,52,40,02,517.90",0,20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,,DTPR_5YI4XK27H1W93H2W2EWIDM6WD
"1,983",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,227",20250524,BEST,"2,02,50,52,40,02,521.30","2,02,50,52,40,02,522.20",20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,8,DTPR_6DF7YVSD2Q2Y3OCTK0V69VP0T
"1,985",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,227",20250524,BEST,"2,02,50,52,40,02,753.20",0,20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,,DTPR_6DHX2Q6AYCQW5NVBMU0U6OLM5
"1,986",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,227",20250524,BEST,"2,02,50,52,40,02,756.40","2,02,50,52,40,02,757.20",20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,8,DTPR_6SF041WGK0XL5V594FZI2Y3QL
"1,987",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,822",20250524,BEST,"2,02,50,52,40,02,822.50",0,20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,,DTPR_BJXO35B919HAJMD6HWMXUGBQL
"1,988",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,02,822",20250524,BEST,"2,02,50,52,40,02,827.00","2,02,50,52,40,02,828.50",20250524,5,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,7,DTPR_C7DNPSVS4GMO4IDCU5FP40EI5
"1,989",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,03,018",20250524,BEST,"2,02,50,52,40,03,018.60",0,20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,,DTPR_2S3RXC8ONZ9QEZC2SKFP11ZZH
"1,990",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,03,018",20250524,BEST,"2,02,50,52,40,03,022.80","2,02,50,52,40,03,026.20",20250524,5,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,7,DTPR_3HOHPBRT4K5S51ITCGXZ4XPWT
"1,991",4,4,4,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,03,018",20250524,BEST,"2,02,50,52,40,03,221.50",0,20250524,0,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,,DTPR_D3OIRK1RG3PJY3MJWB78L93ZH
"1,992",3,3,3,DTP_003N7L7ESYA7PGIJCJLTBOTUX,"2,02,50,52,40,03,018",20250524,BEST,"2,02,50,52,40,03,226.30","2,02,50,52,40,03,227.50",20250524,5,0,ZDS_PROD2                     ZFLAT_FILE,DTASRC,ZK_PRODID,IOBJA,7,DTPR_DT98JJKVWOLLO5TAG7PIP4TWT
"1,999",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,41,93,045.70","2,02,50,52,41,93,050.90",20250524,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_9YUT337ZD7300EKOQU8HQF4A5
"2,006",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,51,93,046.70","2,02,50,52,51,93,051.90",20250525,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4VLJI82WLW5AWPT4N2KKEGCJ1
"2,014",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,52,61,93,049.00","2,02,50,52,61,93,053.90",20250526,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_DG2HKZGMMLNCTOGQ6MS5EKPRH
"2,027",2,2,2,DTP_003N7L7ESYA9FRJDIY3PS59GI,"2,02,50,53,01,42,221",20250530,BEST,"2,02,50,53,01,42,221.50","2,02,50,53,01,42,224.00",20250530,45,1,PTSTMASDS                     FFPVR,DTASRC,PTSTID,IOBJA,1,DTPR_7I3LTG7AUXWFY0LGJFV9QPKDP
"2,028",2,2,2,DTP_003N7L7ESYA9FRJDIY3PS59GI,"2,02,50,53,01,42,221",20250530,BEST,"2,02,50,53,01,42,906.20","2,02,50,53,01,42,908.20",20250530,0,0,PTSTMASDS                     FFPVR,DTASRC,PTSTID,IOBJA,1,DTPR_0KGR3RG2LC2O0T14SOO9YTZZH
"2,048",4,4,4,DTP_003N7L7ESYA9FS58AE5FUWQHP,"2,02,50,60,51,90,611",20250605,BEST,"2,02,50,60,51,90,611.40","2,02,50,60,51,90,615.50",20250605,100,100,Z_DATASET1                    NEW FLAT,DTASRC,Z_DATA1,ODSO,8,DTPR_59644ZI52WS2L87ZZKI6JV0X9
"2,049",8,8,2,DTP_003N7L7ESYA9FS58FQSGZ5162,"2,02,50,60,51,90,919",20250605,BEST,"2,02,50,60,51,90,919.80","2,02,50,60,51,90,923.30",20250605,100,100,Z_DATASET2                    NEW FLAT,DTASRC,Z_DATA2,ODSO,8,DTPR_ELFT8XLR3T5TF6UUDB5N5UZQL
"2,055",8,8,2,DTP_003N7L7ESYA7PHSL9HBZG8RQG,"2,02,50,60,61,45,253",20250606,BEST,"2,02,50,60,61,45,253.80","2,02,50,60,61,45,256.80",20250606,100,100,Z_DATASET1                    NEW FLAT,DTASRC,Z_DATA1,ODSO,8,DTPR_9MHSPAMTWJVFHGTHZ5VE6BCDP
"2,057",8,8,2,DTP_003N7L7ESYA7PHSLDNBXSJA7V,"2,02,50,60,61,45,509",20250606,BEST,"2,02,50,60,61,45,509.30","2,02,50,60,61,45,512.70",20250606,100,100,Z_DATASET2                    NEW FLAT,DTASRC,Z_DATA1,ODSO,8,DTPR_5UUKM7GG29BX3SCDQK8O6FYB1
"2,078",4,4,4,DTP_003N7L7ESYA9FSOUXSOAREKOJ,"2,02,50,61,02,02,229",20250610,BEST,"2,02,50,61,02,02,229.50","2,02,50,61,02,02,233.00",20250610,5,5,ZMRCDS2                       ZMRC,DTASRC,ZMRC2DSO,ODSO,E,DTPR_7IZ2QAK83DSWBDYK1RPAAQOOD
"2,089",2,2,2,DTP_003N7L7ESYA9FSOUXSOAREKOJ,"2,02,50,61,21,12,040",20250612,BEST,"2,02,50,61,21,12,040.20","2,02,50,61,21,12,044.00",20250612,5,5,ZMRCDS2                       ZMRC,DTASRC,ZMRC2DSO,ODSO,E,DTPR_AXEOHYI02J2XS1FSFROKMV1WT
"2,090",8,8,2,DTP_003N7L7ESYA7PIDSTEVXPQB8P,"2,02,50,61,21,14,025",20250612,BEST,"2,02,50,61,21,14,025.90","2,02,50,61,21,14,029.40",20250612,20,20,ZTGLDS                        ZTGLSS,DTASRC,ZTGLDSO,ODSO,E,DTPR_EATZEWOB1PT2JWMTKW2ZR22R1
"2,092",2,2,2,DTP_003N7L7ESYA7PIDU9C0F2G1CS,"2,02,50,61,21,20,942",20250612,BEST,"2,02,50,61,21,20,942.60","2,02,50,61,21,20,951.40",20250612,5,5,ZTGLDSO,ODSO,ZTGLIC,CUBE,1,DTPR_E4748L9GLTEY3TB98SAVT7F59
"2,119",2,2,2,DTP_003N7L7ESYA9FTR10GYDLD83R,"2,02,50,62,00,90,908",20250620,BEST,"2,02,50,62,00,90,908.70","2,02,50,62,00,90,911.60",20250620,4,4,STORE,ADSO,NEW_OHD,DEST,0,DTPR__20250620090909000001000
"2,120",2,2,2,DTP_003N7L7ESYA9FTR10GYDLD83R,"2,02,50,62,00,90,908",20250620,BEST,"2,02,50,62,00,91,019.30","2,02,50,62,00,91,029.80",20250620,0,0,STORE,ADSO,NEW_OHD,DEST,0,DTPR__20250620091019000003000
"2,131",2,2,2,DTP_003N7L7ESYA9FTW49GEPQ1B4B,"2,02,50,62,30,03,027",20250623,BEST,"2,02,50,62,30,03,027.30","2,02,50,62,30,03,030.20",20250623,51,5,ZCUST_MD_DS                   ZGR_SRC,DTASRC,ZCUSTID1,IOBJA,7,DTPR_37FB84QCKQZ7NGYJ06R7MOKTP
"2,132",2,2,2,DTP_003N7L7ESYA9FTW4KII1MLIUA,"2,02,50,62,30,03,343",20250623,BEST,"2,02,50,62,30,03,343.80","2,02,50,62,30,03,352.40",20250623,51,4,ZPROD_MD_DS                   ZGR_SRC,DTASRC,ZPRODKT,IOBJA,8,DTPR_0JLANLVJEVHBTPNRR3CP6J9M5
"2,133",2,2,2,DTP_003N7L7ESYA9FTW5T30L4PKPF,"2,02,50,62,30,04,820",20250623,BEST,"2,02,50,62,30,04,820.00","2,02,50,62,30,04,826.20",20250623,51,4,ZPROD_MD_DS1                  ZGR_SRC,DTASRC,ZPRODKT1,IOBJA,8,DTPR_4LIYZO7YZ4FG1KVFKPT5VLEUL
"2,173",2,2,2,DTP_003N7L7ESYA7PKWAM35C9MDN6,"2,02,50,70,31,84,309",20250703,BEST,"2,02,50,70,31,84,309.10","2,02,50,70,31,84,316.00",20250703,100,100,Z_DATA2,ODSO,Z_CUBE1,CUBE,1,DTPR_4N1JJQSDHVO0FLIUYU3FAU359
"2,174",1,1,1,DTP_003N7L7ESYA9FS58FQSGZ5162,"2,02,50,60,51,90,919",20250605,BEST,"2,02,50,70,31,90,423.10","2,02,50,70,31,90,423.60",20250703,0,0,Z_DATASET2                    NEW FLAT,DTASRC,Z_DATA2,ODSO,,DTPR_561G18F3HFUQENMQEFCA30AR1
"2,175",4,4,4,DTP_003N7L7ESYA9FS58FQSGZ5162,"2,02,50,60,51,90,919",20250605,BEST,"2,02,50,70,31,90,720.80",0,20250703,0,0,Z_DATASET2                    NEW FLAT,DTASRC,Z_DATA2,ODSO,,DTPR_74DEX74OR1AV5BN9F5QJVOJ1P
"2,176",4,4,4,DTP_003N7L7ESYA9FS58FQSGZ5162,"2,02,50,60,51,90,919",20250605,BEST,"2,02,50,70,31,91,620.70",0,20250703,0,0,Z_DATASET2                    NEW FLAT,DTASRC,Z_DATA2,ODSO,,DTPR_8D4O16B5K1UY5XH1VZMJKH1F1
"2,182",2,2,2,DTP_003N7L7ESYA7PKWL79PZJ9JPC,"2,02,50,70,32,24,912",20250703,BEST,"2,02,50,70,32,24,912.30","2,02,50,70,32,24,914.60",20250703,5,5,A_CHARITHA                    ZGR_SRC,DTASRC,A_COMP,IOBJT,7,DTPR_BJVXGG9Y4MBI8XDBU1MEQTKZ1
"2,184",2,2,2,DTP_003N7L7ESYA7PKWMYCVE3YUTK,"2,02,50,70,32,25,829",20250703,BEST,"2,02,50,70,32,25,829.60","2,02,50,70,32,25,832.30",20250703,5,5,A_CHARITHASRI                 ZGR_SRC,DTASRC,A_EMPID,IOBJA,7,DTPR_C61RLVYM1Y410QP1FEAIVI1YL
"2,197",2,2,2,DTP_003N7L7ESYA7PL2IU4U0ATLQS,"2,02,50,70,62,35,729",20250706,BEST,"2,02,50,70,62,35,729.80","2,02,50,70,62,35,733.40",20250706,7,7,A_NEWDS                       ZGR_SRC,DTASRC,A_EMPID,IOBJA,7,DTPR_BFRAGW7MTGALQR3W9LKYWC2UL
"2,198",4,4,4,DTP_003N7L7ESYA7PL2J7YW77QU08,"2,02,50,70,70,00,414",20250707,BEST,"2,02,50,70,70,00,414.80","2,02,50,70,70,00,417.00",20250707,7,0,A_NEWDS                       ZGR_SRC,DTASRC,A_COMP,IOBJT,7,DTPR_7JP862LQ445LHEC5FS2CIF9T9
"2,200",4,4,4,DTP_003N7L7ESYA7PL2J7YW77QU08,"2,02,50,70,70,02,714",20250707,BEST,"2,02,50,70,70,02,714.90",0,20250707,0,0,A_NEWDS                       ZGR_SRC,DTASRC,A_COMP,IOBJT,,DTPR_8S8ZPG0QA63K4ZR0CWGLRLVFX
"2,201",4,4,4,DTP_003N7L7ESYA7PL2J7YW77QU08,"2,02,50,70,70,02,714",20250707,BEST,"2,02,50,70,70,02,720.20","2,02,50,70,70,02,737.80",20250707,7,0,A_NEWDS                       ZGR_SRC,DTASRC,A_COMP,IOBJT,7,DTPR_9M35S3H1HIGY5EAVC4DXK4VOT
