TRANID,OBJVERS,RULEID,SEQNR,GROUPID,GROUPTYPE,FIELD_USAGE,RULETYPE,REF_RULE,AGGR,NO_CONV,AMDP,ABAP
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,12,13,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,13,14,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,14,15,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,15,16,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,16,17,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,17,18,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,18,19,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,19,20,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,20,21,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,21,22,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,22,23,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,23,24,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,24,25,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,25,26,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,26,27,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,27,28,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,28,29,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,29,30,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,30,31,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,31,32,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,32,33,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,33,34,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,34,35,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,35,36,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,36,37,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,37,38,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,38,39,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,39,40,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,40,41,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,41,42,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,42,43,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,43,44,1,S,,DIRECT,0,MOV,,,
0PH5M3TQDLOUEVP2B3B1DXIUY5SLTLPM,A,44,45,1,S,,DIRECT,0,,,,
0PKP6M8SOHY5BH3E9RFEESFRKJN4J8BN,A,1,2,1,S,,DIRECT,0,,,,
0PKP6M8SOHY5BH3E9RFEESFRKJN4J8BN,A,2,3,1,S,,DIRECT,0,,,,
0PKP6M8SOHY5BH3E9RFEESFRKJN4J8BN,A,3,4,1,S,,DIRECT,0,,,,
0PKP6M8SOHY5BH3E9RFEESFRKJN4J8BN,A,4,5,1,S,,DIRECT,0,SUM,,,
0PNWTEX8XSV7WAXM9NH5VUJKWXO4F5CO,A,1,2,1,S,,DIRECT,0,MOV,,,
0PNWTEX8XSV7WAXM9NH5VUJKWXO4F5CO,A,2,3,1,S,,DIRECT,0,MOV,,,
0PNWTEX8XSV7WAXM9NH5VUJKWXO4F5CO,A,3,4,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,1,2,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,2,3,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,3,4,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,4,5,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,5,6,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,6,7,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,7,8,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,8,9,1,S,,DIRECT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,9,10,1,S,,CONSTANT,0,,,,
0PXV0AHU2CZKUP4WPUKQ2IPKM5CNWBC6,A,10,11,1,S,,DIRECT,0,,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,1,2,1,S,,DIRECT,0,MOV,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,2,3,1,S,,DIRECT,0,MOV,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,3,4,1,S,,DIRECT,0,MOV,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,4,5,1,S,,DIRECT,0,MOV,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,5,6,1,S,,DIRECT,0,,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,7,8,1,S,,DIRECT,0,MOV,,,
0PYL6M4ERQOJ2JMPB03O89WLLDRZEFED,A,15,7,1,S,,DIRECT,0,MOV,,,
0Q0FF2G0RKCRKFMWQOPGMZ06UT4J153F,A,1,2,1,S,,DIRECT,0,,,,
0Q0FF2G0RKCRKFMWQOPGMZ06UT4J153F,A,2,3,1,S,,DIRECT,0,,,,
0Q0FF2G0RKCRKFMWQOPGMZ06UT4J153F,A,3,4,1,S,,DIRECT,0,SUM,X,,
0Q0FF2G0RKCRKFMWQOPGMZ06UT4J153F,A,4,5,1,S,,DIRECT,0,SUM,X,,
0Q0FF2G0RKCRKFMWQOPGMZ06UT4J153F,A,5,6,1,S,,DIRECT,0,SUM,X,,
0Q0FF2G0RKCRKFMWQOPGMZ06UT4J153F,A,6,7,1,S,,TIME,0,,,,
0Q3G3W9K023NVOVS7GV6TYVL4IUP3DEC,A,1,2,1,S,,DIRECT,0,,,,
0Q3G3W9K023NVOVS7GV6TYVL4IUP3DEC,A,2,3,1,S,,DIRECT,0,SUM,,,
0Q73L7G2GEATQ0JTELF46AJ7HALM3P87,A,1,2,1,S,,DIRECT,0,MOV,,,
0Q73L7G2GEATQ0JTELF46AJ7HALM3P87,A,2,3,1,S,,DIRECT,0,,,,
0Q73L7G2GEATQ0JTELF46AJ7HALM3P87,A,3,4,1,S,,DIRECT,0,,,,
0Q73L7G2GEATQ0JTELF46AJ7HALM3P87,A,4,5,1,S,,DIRECT,0,,,,
0Q73L7G2GEATQ0JTELF46AJ7HALM3P87,A,5,6,1,S,,DIRECT,0,,,,
0QBTLHD0OK2YPZKB2L8INE13WP9L0O9D,A,1,2,1,S,,DIRECT,0,MOV,,,
0QBTLHD0OK2YPZKB2L8INE13WP9L0O9D,A,2,3,1,S,,DIRECT,0,,,,
0QBTLHD0OK2YPZKB2L8INE13WP9L0O9D,A,3,4,1,S,,DIRECT,0,,,,
0QCDHENJ9CH613VRK7OMXO9AUUPFJBPH,A,1,2,1,S,,DIRECT,0,,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,1,2,1,S,,DIRECT,0,,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,2,3,1,S,,DIRECT,0,,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,3,4,1,S,,DIRECT,0,,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,4,5,1,S,,DIRECT,0,,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,5,6,1,S,,DIRECT,0,SUM,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,6,9,1,S,,TIME,0,,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,7,7,1,S,,DIRECT,0,SUM,,,
0QDHBYT16L2YWJPZMV8BCJSPCP5LE9KL,A,8,8,1,S,,DIRECT,0,SUM,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,1,2,1,S,,DIRECT,0,MOV,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,2,3,1,S,,DIRECT,0,MOV,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,3,8,2,T,,CONSTANT,0,MOV,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,4,7,1,S,,DIRECT,0,,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,5,4,1,S,,DIRECT,0,MOV,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,6,5,1,S,,DIRECT,0,MOV,,,
0QFCFLLY6BZSF5PO1CQYF0JQ4XMIJT3I,A,7,6,1,S,,DIRECT,0,MOV,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,1,2,1,S,,CONSTANT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,2,3,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,3,4,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,4,5,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,5,6,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,6,7,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,7,8,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,8,9,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,9,10,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,10,11,1,S,,DIRECT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,11,12,1,S,,CONSTANT,0,,,,
0QFCFM4V318UHA1FQSOLID8MBPDD2OS5,A,12,13,1,S,,DIRECT,0,,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,1,3,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,2,4,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,3,5,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,4,6,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,5,7,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,6,8,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,7,9,1,S,,DIRECT,0,MOV,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,8,10,1,S,,DIRECT,0,,,,
0QKDEHTJBNSIIL6HTQALV7PMHXXJRVBW,A,9,2,0,,,START,0,,,,X
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,1,2,1,T,,CONSTANT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,2,3,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,3,4,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,4,5,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,5,6,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,6,7,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,7,8,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,8,9,2,S,,DIRECT,0,MOV,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,9,10,2,S,,DIRECT,0,,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,10,11,2,S,,DIRECT,0,,,,
0QL565XOU2QTXPAIXN2XB318SSXFAO7C,A,11,12,2,S,,DIRECT,0,,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,1,2,1,T,,CONSTANT,0,MOV,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,2,3,2,S,,DIRECT,0,,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,3,10,2,S,,DIRECT,0,,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,4,4,2,S,,DIRECT,0,,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,5,5,2,S,,DIRECT,0,MOV,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,6,6,2,S,,DIRECT,0,MOV,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,7,7,2,S,,DIRECT,0,MOV,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,8,8,2,S,,DIRECT,0,MOV,,,
0QL9SXJ590F37BG1VNDPQGZCZJ2DQ4ME,A,9,9,2,S,,DIRECT,0,MOV,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,1,2,1,S,,DIRECT,0,,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,2,3,1,S,,DIRECT,0,,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,3,4,1,S,,TIME,0,,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,4,5,1,S,,DIRECT,0,MOV,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,5,6,1,S,,DIRECT,0,MOV,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,6,7,1,S,,DIRECT,0,MOV,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,7,8,1,S,,DIRECT,0,MOV,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,8,9,1,S,,DIRECT,0,MOV,,,
0QT5O369GLUPOCUR4OF4I7G4GTXBWHO9,A,9,10,2,T,,CONSTANT,0,MOV,,,
0QUW0MQL6FNY8TYK03RLRSUSIXG1PQ88,A,1,2,1,S,,DIRECT,0,,,,
0QUW0MQL6FNY8TYK03RLRSUSIXG1PQ88,A,2,3,1,S,,DIRECT,0,,,,
0QUW0MQL6FNY8TYK03RLRSUSIXG1PQ88,A,3,4,1,S,,DIRECT,0,SUM,,,
0R6ZHGXE66IW0U0CXW104NH0G0N71PZB,A,1,2,1,S,,DIRECT,0,,,,
0R6ZHGXE66IW0U0CXW104NH0G0N71PZB,A,2,3,1,S,,DIRECT,0,,,,
0R6ZHGXE66IW0U0CXW104NH0G0N71PZB,A,3,4,1,S,,DIRECT,0,,,,
0R6ZHGXE66IW0U0CXW104NH0G0N71PZB,A,4,5,1,S,,DIRECT,0,MOV,,,
0R6ZHGXE66IW0U0CXW104NH0G0N71PZB,A,5,6,2,T,,CONSTANT,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,1,2,1,T,,DIRECT,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,2,3,2,S,,DIRECT,0,,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,3,4,2,S,,DIRECT,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,4,5,2,S,,DIRECT,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,5,6,2,S,,DIRECT,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,6,7,2,S,,DIRECT,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,7,8,2,S,,FORMULA,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,8,9,2,S,,FORMULA,0,MOV,,,
0RD0BB1G5XCBAV42MZ8NWCWN4350U7Z9,A,9,10,2,S,,FORMULA,0,MOV,,,
0RD7RZNX5TAVUBUWQ23XQ08MBCQ1HBPE,A,1,2,1,S,,DIRECT,0,MOV,,,
0RD7RZNX5TAVUBUWQ23XQ08MBCQ1HBPE,A,2,3,1,S,,DIRECT,0,,,,
0RD7RZNX5TAVUBUWQ23XQ08MBCQ1HBPE,A,3,4,1,S,,DIRECT,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,1,1,1,S,,TIME,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,2,2,1,S,,DIRECT,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,3,3,1,S,,DIRECT,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,4,4,1,S,,DIRECT,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,5,5,1,S,,TIME,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,6,6,1,S,,DIRECT,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,7,7,1,S,,DIRECT,0,,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,8,8,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,9,9,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,10,10,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,11,11,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,12,12,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,13,13,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,14,14,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,15,15,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,16,16,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,17,17,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,18,18,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,19,19,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,20,20,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,21,21,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,22,22,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,23,23,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,24,24,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,25,25,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,26,26,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,27,27,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,28,28,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,29,29,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,30,30,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,31,31,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,32,32,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,33,33,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,34,34,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,35,35,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,36,36,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,37,37,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,38,38,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,39,39,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,40,40,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,41,41,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,42,42,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,43,43,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,44,44,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,45,45,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,46,46,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,47,47,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,48,48,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,49,49,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,50,50,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,51,51,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,52,52,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,53,53,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,54,54,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,55,55,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,56,56,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,57,57,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,58,58,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,59,59,1,S,,DIRECT,0,MOV,,,
0RDYY2F8ADZEC0ECUC35CVP4XQPUX8JH,A,60,61,2,T,,CONSTANT,0,MOV,,,
0RFZ3UI048CIJLEJSUSU2DI174KTXYP7,A,1,2,1,S,,DIRECT,0,,,,
0RFZ3UI048CIJLEJSUSU2DI174KTXYP7,A,2,3,1,S,,DIRECT,0,,,,
0RFZ3UI048CIJLEJSUSU2DI174KTXYP7,A,3,4,1,S,,DIRECT,0,,,,
0RFZ3UI048CIJLEJSUSU2DI174KTXYP7,A,4,5,1,S,,DIRECT,0,SUM,,,
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,1,3,1,T,,DIRECT,0,MOV,,,
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,2,4,2,S,,DIRECT,0,,,,
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,3,5,2,S,,FORMULA,0,MOV,,,
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,4,6,2,S,,DIRECT,0,MOV,,,
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,5,7,2,S,,DIRECT,0,MOV,,,
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,6,8,2,S,,ROUTINE,0,MOV,,,X
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,7,9,2,S,,ROUTINE,0,MOV,,,X
0RH3S85QTO1DRLBJU2H15KLLYURUM80M,A,8,2,0,,,START,0,,,,X
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,1,2,1,S,,DIRECT,0,MOV,,,
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,2,3,1,S,,DIRECT,0,MOV,,,
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,3,4,1,S,,DIRECT,0,MOV,,,
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,4,5,1,S,,DIRECT,0,MOV,,,
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,5,6,1,S,,DIRECT,0,MOV,,,
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,6,7,1,S,,DIRECT,0,,,,
0RIU4R9F2E25EBWSW3KK9BM5982BQV6Z,A,7,8,1,S,,DIRECT,0,,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,1,2,1,T,,CONSTANT,0,MOV,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,2,3,2,S,,DIRECT,0,,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,3,15,2,S,,DIRECT,0,,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,4,4,2,S,,DIRECT,0,,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,5,5,2,S,,DIRECT,0,,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,6,6,2,S,,DIRECT,0,,,,
0RP02WFX65PCKTLCOJN28577PO25GFR7,A,7,7,2,S,,DIRECT,0,MOV,,,
