Datasource,Source System,Version,Object Status,Data Source Type ,Application Name ,Delta,Real Time,Time Dependent Data,Language Dependent Data,Content Release ,Content Timestamp ,Last User By ,Last Used TimeStamp,Last Used Date,TXTMD,TXTLG
0GAE_BUSUBPRO_LOC,FFPVR,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,51,21,42,349",20250512,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,Z_SIVADEMO,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,51,12,30,822",20250511,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,Z_PRAD67SS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,50,91,10,813",20250509,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,Z_SHILPASS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,50,90,93,254",20250509,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,SS_RM_FF,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,50,90,91,923",20250509,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,ZCUS26,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,42,61,55,305",20250426,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,ZCUSSS1,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,40,91,90,916",20250409,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,ZFLAT_FILE,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,32,51,80,510",20250325,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,FFLINCY,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,32,41,21,753",20250324,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,ZCUST_MAT,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,20,81,14,612",20250208,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,ZFF_AV,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,20,42,34,413",20250204,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,FFSHASH,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,20,32,15,616",20250203,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,NEW FLAT,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,13,01,11,020",20250130,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_LOC,ZFFSS_HR,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,20,70,05,309",BEST,"2,02,50,13,00,82,957",20250130,Business Sub Process Locale,Business Sub Process Locale
0GAE_BUSUBPRO_ATTR,SSSSA,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,90,60,72,636",20250906,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZJC_REG,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,90,51,83,503",20250905,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,FFSANGU,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,90,41,30,349",20250904,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,VERITAS_FF,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,81,71,60,036",20250817,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZS_RETAIL,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,80,91,74,930",20250809,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZSS_FFDEMO,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,80,71,72,056",20250807,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZSS_FFILE,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,80,62,05,456",20250806,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,BW75S4H004,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,80,10,03,006",20250801,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZTGLSS,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,61,12,03,128",20250611,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZZSONY,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,61,01,64,645",20250610,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZMRC,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,60,81,30,454",20250608,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,Z_BAASS,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,60,72,20,558",20250607,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZFF_HAMDP,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,60,41,22,328",20250604,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZGR_SRC,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,52,71,30,916",20250527,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ARUN_SRC,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,52,61,22,407",20250526,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,SRC_ARUN,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,52,61,21,542",20250526,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZFLAT_SUBH,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,52,41,03,633",20250524,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZK_FFILE,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,52,32,34,126",20250523,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,Z_VANGISS,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,51,51,73,204",20250515,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,Z_AKSHITA,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,51,42,10,016",20250514,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,FFPVR,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,51,21,42,349",20250512,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,Z_SIVADEMO,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,51,12,30,822",20250511,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,Z_PRAD67SS,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,50,91,10,813",20250509,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,Z_SHILPASS,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,50,90,93,254",20250509,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,SS_RM_FF,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,50,90,91,923",20250509,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZCUS26,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,42,61,55,304",20250426,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZCUSSS1,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,40,91,90,916",20250409,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZFLAT_FILE,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,32,51,80,510",20250325,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,FFLINCY,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,32,41,21,753",20250324,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZCUST_MAT,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,20,81,14,612",20250208,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZFF_AV,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,20,42,34,413",20250204,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,FFSHASH,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,20,32,15,616",20250203,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,NEW FLAT,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,13,01,11,020",20250130,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSUBPRO_ATTR,ZFFSS_HR,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,90,31,238",BEST,"2,02,50,13,00,82,957",20250130,Business Sub Process Attributes,Business Sub Process Attributes
0GAE_BUSSPROC_TEXT,SSSSA,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,90,60,72,636",20250906,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZJC_REG,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,90,51,83,503",20250905,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,FFSANGU,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,90,41,30,349",20250904,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,VERITAS_FF,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,81,71,60,036",20250817,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZS_RETAIL,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,80,91,74,930",20250809,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZSS_FFDEMO,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,80,71,72,056",20250807,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZSS_FFILE,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,80,62,05,456",20250806,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,BW75S4H004,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,80,10,03,006",20250801,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZTGLSS,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,61,12,03,128",20250611,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZZSONY,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,61,01,64,645",20250610,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZMRC,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,60,81,30,454",20250608,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,Z_BAASS,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,60,72,20,558",20250607,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZFF_HAMDP,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,60,41,22,328",20250604,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZGR_SRC,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,52,71,30,916",20250527,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ARUN_SRC,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,52,61,22,407",20250526,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,SRC_ARUN,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,52,61,21,542",20250526,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZFLAT_SUBH,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,52,41,03,633",20250524,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZK_FFILE,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,52,32,34,126",20250523,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,Z_VANGISS,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,51,51,73,204",20250515,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,Z_AKSHITA,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,51,42,10,016",20250514,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,FFPVR,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,51,21,42,349",20250512,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,Z_SIVADEMO,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,51,12,30,822",20250511,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,Z_PRAD67SS,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,50,91,10,813",20250509,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,Z_SHILPASS,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,50,90,93,254",20250509,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,SS_RM_FF,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,50,90,91,923",20250509,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZCUS26,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,42,61,55,304",20250426,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZCUSSS1,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,40,91,90,916",20250409,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZFLAT_FILE,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,32,51,80,510",20250325,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,FFLINCY,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,32,41,21,753",20250324,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZCUST_MAT,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,20,81,14,612",20250208,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZFF_AV,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,20,42,34,413",20250204,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,FFSHASH,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,20,32,15,616",20250203,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,NEW FLAT,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,13,01,11,020",20250130,Business Process Text,Business Process Text
0GAE_BUSSPROC_TEXT,ZFFSS_HR,D,INA,T,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,220",BEST,"2,02,50,13,00,82,957",20250130,Business Process Text,Business Process Text
0GAE_BUSSPROC_LOC,SSSSA,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,90,60,72,635",20250906,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZJC_REG,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,90,51,83,503",20250905,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,FFSANGU,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,90,41,30,349",20250904,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,VERITAS_FF,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,81,71,60,036",20250817,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZS_RETAIL,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,80,91,74,930",20250809,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZSS_FFDEMO,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,80,71,72,056",20250807,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZSS_FFILE,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,80,62,05,456",20250806,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,BW75S4H004,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,80,10,03,006",20250801,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZTGLSS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,61,12,03,128",20250611,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZZSONY,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,61,01,64,645",20250610,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZMRC,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,60,81,30,454",20250608,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,Z_BAASS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,60,72,20,558",20250607,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZFF_HAMDP,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,60,41,22,328",20250604,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZGR_SRC,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,52,71,30,916",20250527,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ARUN_SRC,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,52,61,22,406",20250526,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,SRC_ARUN,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,52,61,21,542",20250526,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZFLAT_SUBH,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,52,41,03,633",20250524,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZK_FFILE,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,52,32,34,126",20250523,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,Z_VANGISS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,51,51,73,204",20250515,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,Z_AKSHITA,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,51,42,10,016",20250514,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,FFPVR,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,51,21,42,349",20250512,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,Z_SIVADEMO,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,51,12,30,821",20250511,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,Z_PRAD67SS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,50,91,10,813",20250509,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,Z_SHILPASS,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,50,90,93,254",20250509,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,SS_RM_FF,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,50,90,91,923",20250509,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZCUS26,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,42,61,55,304",20250426,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZCUSSS1,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,40,91,90,916",20250409,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZFLAT_FILE,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,32,51,80,510",20250325,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,FFLINCY,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,32,41,21,753",20250324,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZCUST_MAT,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,20,81,14,612",20250208,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZFF_AV,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,20,42,34,413",20250204,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,FFSHASH,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,20,32,15,616",20250203,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,NEW FLAT,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,13,01,11,020",20250130,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_LOC,ZFFSS_HR,D,INA,D,0GRC_AE,,,,,7.0/03,"2,00,71,22,00,01,023",BEST,"2,02,50,13,00,82,957",20250130,Business Process Locale,Business Process Locale
0GAE_BUSSPROC_ATTR,SSSSA,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,90,60,72,635",20250906,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,ZJC_REG,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,90,51,83,503",20250905,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,FFSANGU,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,90,41,30,349",20250904,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,VERITAS_FF,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,81,71,60,036",20250817,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,ZS_RETAIL,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,80,91,74,930",20250809,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,ZSS_FFDEMO,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,80,71,72,056",20250807,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,ZSS_FFILE,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,80,62,05,456",20250806,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,BW75S4H004,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,80,10,03,006",20250801,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,ZTGLSS,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,61,12,03,128",20250611,Business Process Attributes,Business Process Attributes
0GAE_BUSSPROC_ATTR,ZZSONY,D,INA,M,0GRC_AE_IO,,,,,7.0/03,"2,00,71,20,80,14,020",BEST,"2,02,50,61,01,64,645",20250610,Business Process Attributes,Business Process Attributes
