Compute ID ,Version,Provider For Query ,GENUNIID,Component Type ,Query ID,Object Status,READMODE,ABAP Code,Created By ,Generation Time ,Generation Date (Last Execution Time),Last Used By ,Definition Changed Time ,Last Chnaged Date,Last Change Of Query Runtime Obj
81MTAUF9VZOYOVMMJVV0TPRW9,D,0CSAL_C01,,REP,0CSAL_C01_Q0016,ACT,H,GP6LL9FXY7YZILNMUD8UF4LQT8Y,SAP,"2,00,30,20,40,90,847",20030204,SAP,"2,00,30,20,40,91,502",20030204,0
A9TXHQ6BZJMQELTEFX9TNEMWP,D,0CSAL_C01,,REP,0CSAL_C01_Q0015,ACT,H,GPAJY8K0P838PHR3B0KVYC22D62,SAP,"2,00,90,42,20,80,836",20090422,SAP,"2,00,90,30,61,75,610",20090306,"2,00,90,42,20,80,836"
A2MO5OMIY6Q8U4KX40922CVW9,D,0CSAL_C01,,REP,0CSAL_C01_Q0013,ACT,H,GPEANYWBJIHASZ1PFAG3LZJW42A,SAP,"2,00,30,12,71,22,224",20030127,SAP,"2,00,30,20,41,42,851",20030204,0
EDC387BG1YNT0LJ5HK9A5RM9H,D,0CSAL_C01,,REP,0CSAL_C01_Q0012,ACT,H,GPB619CAX3SMDVY1ARYFA70HGXE,SAP,"2,00,30,33,10,55,600",20030331,SAP,"2,00,30,33,10,62,557",20030331,0
447ZQTEBXTBR2QB27B2MOV615,D,0CSAL_C01,,REP,0CSAL_C01_Q0011,ACT,H,GP0D48ITD9V6CA6TDZCH0KBY5HD,SAP,"2,00,21,01,41,34,541",20021014,SAP,"2,00,21,02,30,73,556",20021023,0
CD4L5LK5PWB00EJE6U81WN5MX,D,0SAL_DS01,,REP,0CSAL_C01_Q0010,ACT,H,GPA9VOU89XGHY3758GAL9GT47F6,SAP,"2,00,30,20,41,12,220",20030204,SAP,"2,00,30,32,41,33,637",20030324,0
3YHG4F3UXP3RM0NNZBJQAPSUH,D,0SAL_DS01,,REP,0CSAL_C01_Q0009,INA,H,GP18FFCPT4YSEN12G4H79K01XRE,SAP,"2,00,90,20,51,00,836",20090205,SAP,"2,00,30,32,41,33,445",20030324,"2,00,90,20,51,00,836"
32IJTTZM318Y0RPEEURB4S4MT,D,0CSAL_C01,,REP,0CSAL_C01_Q0008,ACT,H,GP235FNLICCQQ9M1A0QFLQBVT8V,SAP,"2,00,20,42,51,20,338",20020425,SAP,"2,00,20,42,61,44,739",20020426,0
E6XKME6V52QEVJY4S2KRQBRLH,D,0CSAL_C01,,REP,0CSAL_C01_Q0007,ACT,H,GP0UE6JMBVJQ66LFG89LPQN3AVJ,SAP,"2,00,20,42,51,20,141",20020425,SAP,"2,00,20,42,61,44,456",20020426,0
78H1KS3ZSUG5I75073C0QIGM8,D,0CSAL_C01,,REP,0CSAL_C01_Q0006,ACT,H,GPEOCWKJD49BFV0UYTP4OCXSLNC,SAP,"2,00,50,72,51,10,540",20050725,SAP,"2,00,50,72,51,11,302",20050725,"2,00,50,72,51,11,356"
2K5T2GUX0NQW0P9N7QIUB0BS0,D,0CSAL_C01,,REP,0CSAL_C01_Q0005,INA,H,GP6GLTBAAN3SO0WSI48ASISXK9B,SAP,"2,00,20,30,40,80,053",20020304,SAP,"2,00,30,31,81,51,421",20030318,0
6DSB032QH87U6NEAMH5ZS0K9S,D,0CSAL_C01,,REP,0CSAL_C01_Q0004,INA,H,,SAP,0,0,SAP,"2,00,00,90,41,23,307",20000904,0
DSSUELADQ2403W0NFUB6BBAU8,D,0CSAL_C01,,REP,0CSAL_C01_Q0003,ACT,H,GP45ACRAHPXLYR8QD2Q5J35DQ0V,SAP,"2,00,70,32,91,32,716",20070329,SAP,"2,00,11,00,50,81,441",20011005,"2,00,70,32,91,32,716"
7MSTKVXN3YBSJRHE7G58KE0M8,D,0CSAL_C01,,REP,0CSAL_C01_Q0002,ACT,H,GP5QVSYMN26IKJSLGFDSMDZQ5MN,SAP,"2,00,11,00,50,82,834",20011005,SAP,"2,00,11,00,50,82,940",20011005,0
B93IIBCE4HE78M38GI19NO5UO,D,0CSAL_C01,,REP,0CSAL_C01_Q0001,ACT,H,GP0XWWC6R0PF61DCW1NE1RD6L2I,SAP,"2,00,11,00,50,82,028",20011005,SAP,"2,00,11,00,50,82,332",20011005,0
7O6WGTT5HE2FMH483U4E1V0XZ,D,0CS_C01,,REP,0CS_C01_Q0002,ACT,H,GPAXPI4EJ2VWMF8B6K8KCT2JGCN,SAP,"1,99,90,72,91,44,534",19990729,SAP,"1,99,90,72,91,44,534",19990729,0
B9MN6G8B07KXXKNLWWMDOYEWS,D,0CRMTMC01,,REP,0CRMTMC01_Q0006,INA,H,GPCY6R10XQUREO0LS7ZJ8HELK7M,SAP,"2,00,30,12,90,95,006",20030129,SAP,"2,00,30,12,91,33,625",20030129,0
5VNCJICCES973L0H0QNEWA7EK,D,0CRMTMC01,,REP,0CRMTMC01_Q0005,INA,H,,SAP,0,0,SAP,"2,00,30,12,91,33,430",20030129,0
DXKJ03X61Z8Q9I4C3DDONSNAQ,D,0CRMTMC01,,REP,0CRMTMC01_Q0004,INA,H,,SAP,0,0,SAP,"2,00,30,13,01,12,157",20030130,0
DC99ISB8C5U0TSAPYSAG8K7OY,D,0CRMTMC01,,REP,0CRMTMC01_Q0003,INA,H,,SAP,0,0,SAP,"2,00,30,13,01,11,621",20030130,0
3QTAXZRVU1QIE5FCO11DGANZW,D,0CRMTMC01,,REP,0CRMTMC01_Q0002,INA,H,GP4KNH0N871E3WEJZ7N8YP8TO8S,SAP,"2,00,30,12,90,94,212",20030129,SAP,"2,00,30,12,91,33,134",20030129,0
56QLZ7C6A1SUF2YNPHB1WUBY4,D,0CRMTMC01,,REP,0CRMTMC01_Q0001,INA,H,,SAP,0,0,SAP,"2,00,30,12,91,33,315",20030129,0
CF5B19GCLCULPWY4ZEOIZHWXO,D,0CRMTIS01,,REP,0CRMTIS01_Q0001,INA,X,GP145WP0MKBN1ZFO725UX9TNI0I,SAP,"2,00,30,22,00,50,524",20030220,SAP,"2,00,30,30,41,64,006",20030304,0
CQPCM94K1I1DOQEP78J4UGP4B,D,0CRMFSC01,,REP,0CRMFSC01_Q0001,INA,H,GPE0VMPGGRBY28A9K5G2SNYMO0Z,SAP,"2,00,90,21,71,21,847",20090217,SAP,"2,00,81,23,02,14,926",20081230,"2,00,90,21,71,21,847"
BGA43OSSB88F5CP398NC4DKAK,D,0CRMCMC01,,REP,0CRMCMC01_Q0006,INA,H,GP3OSH27SDNNUDS89P5DF1QBEGS,SAP,"2,00,30,12,90,91,504",20030129,SAP,"2,00,30,12,91,34,132",20030129,0
B1D12D2MPK1Q55F5RMOO84264,D,0CRMCMC01,,REP,0CRMCMC01_Q0005,INA,H,GP40AOCFTMXXP5VLAQMRHJ3G1RM,SAP,"2,00,30,12,90,84,530",20030129,SAP,"2,00,30,12,91,34,003",20030129,0
ABK7YUAYDP1TI103474RA2EIA,D,0CRMCMC01,,REP,0CRMCMC01_Q0004,INA,H,,SAP,0,0,SAP,"2,00,30,13,01,04,720",20030130,0
9JUS1IT8JQF3MSMSCMWYBV1F6,D,0CRMCMC01,,REP,0CRMCMC01_Q0003,INA,H,,SAP,0,0,SAP,"2,00,30,13,01,04,538",20030130,0
BZF5HJKBRIDCLRA01K1UW1918,D,0CRMCMC01,,REP,0CRMCMC01_Q0002,INA,H,GP31CHFK7UKGP07C9IT4MAGRBP8,SAP,"2,00,30,12,90,91,449",20030129,SAP,"2,00,30,12,91,33,911",20030129,0
93IFZ62SHJFSV3VJA74SBWXDO,D,0CRMCMC01,,REP,0CRMCMC01_Q0001,INA,H,GP4RDXU5KWT6LJG9L4ZRWGKNHFG,SAP,"2,00,30,12,90,84,202",20030129,SAP,"2,00,30,13,01,04,057",20030130,0
BF0JG0JNPA68OEI1QSYOZ5BEA,D,0CRMCIS01,,REP,0CRMCIS01_Q0001,INA,X,GP893XDYJINC8PXX2G0H9EZ241E,SAP,"2,00,30,21,90,54,015",20030219,SAP,"2,00,30,30,41,63,849",20030304,0
CAL224519VMSNNSTD27B5TQEQ,D,0CRMBPKPI,,REP,0CRMBPKPI_Q001,ACT,H,GPBQ4DL1TJ2BE0N7ORIJEYTNDZN,SAP,"2,00,30,82,81,42,543",20030828,SAP,"2,00,30,82,81,42,851",20030828,0
6WN9PG5BXJBZQHEKV42NDZHFG,D,0CRMAMC01,,REP,0CRMAMC01_Q0006,INA,H,GPBI9S08TZKJSQCK57K79HG9VJM,SAP,"2,00,30,21,91,12,056",20030219,SAP,"2,00,30,30,41,50,849",20030304,0
E4NA74MROCBTMW6PQ0WYLIOZG,D,0CRMAMC01,,REP,0CRMAMC01_Q0005,INA,H,GP9W8R5KK859M1J010ARGEG95GY,SAP,"2,00,30,13,01,41,020",20030130,SAP,"2,00,30,30,41,50,759",20030304,0
EOBI5TXQWAM4E0QHQYJ4XBNCI,D,0CRMAMC01,,REP,0CRMAMC01_Q0004,INA,H,,SAP,0,0,SAP,"2,00,30,30,41,50,711",20030304,0
4R4Y5C8KEKBFTU57YW33I17UA,D,0CRMAMC01,,REP,0CRMAMC01_Q0003,INA,H,,SAP,0,0,SAP,"2,00,30,30,41,50,538",20030304,0
1CAZS7TIZNOY8C9SV7FG7L0CC,D,0CRMAMC01,,REP,0CRMAMC01_Q0002,INA,H,GPCZET3T3T5II5GIJ2OLC124RUA,SAP,"2,00,30,12,90,94,900",20030129,SAP,"2,00,30,30,41,50,356",20030304,0
8719L4U5TNYM7PWLUJ74L3AB6,D,0CRMAMC01,,REP,0CRMAMC01_Q0001,INA,H,GP96O1DL13OOPZSXU9QUY4CDFJM,SAP,"2,00,30,13,01,41,009",20030130,SAP,"2,00,30,30,41,50,222",20030304,0
5FCKBKGF5JWRIS14L2SOJRPBW,D,0CRMAIS01,,REP,0CRMAIS01_Q0001,INA,X,,SAP,0,0,SAP,"2,00,30,30,41,63,800",20030304,0
06ONDIP3IFJ1SY3BCMUD4FK43,D,0CRM_WFM5,,REP,0CRM_WFM5_CR_Q1001,ACT,H,GP7RTYUY25KAYOPAYPCIRL45TAR,SAP,"2,00,30,72,81,81,108",20030728,SAP,"2,00,30,72,92,14,705",20030729,0
9P0IJJXIM94YX0HIJMQ3DBBP1,D,0CRM_WFM4,,REP,0CRM_WFM4_CR_Q1001,ACT,H,GP752BGTI6TCSII6YVOHQLVDAY7,SAP,"2,00,30,90,51,55,834",20030905,SAP,"2,00,30,90,51,64,528",20030905,0
23EEI3I88QZJQ67FHQMH4L48F,D,0CRM_WFM3,,REP,0CRM_WFM3_Q0105,ACT,H,GP5PAT6S53IG61VAU26DJV6Y1EF,SAP,"2,00,50,61,61,70,857",20050616,SAP,"2,00,50,51,01,91,733",20050510,"2,00,50,61,61,70,857"
C1G4LHKGVZR81R3KONWMUYK6N,D,0CRM_WFM3,,REP,0CRM_WFM3_Q0104,ACT,H,GP1AEI6KXYVDSXXF6KYSMCF6R2U,SAP,"2,00,50,61,71,72,838",20050617,SAP,"2,00,50,61,71,72,649",20050617,"2,00,50,61,71,72,838"
E2UC08X5ZC61OGH41TS153J0C,D,0CRM_WFM3,,REP,0CRM_WFM3_Q0103,ACT,H,GPDTYRMX31ABFC7ONBPUVG8VPNZ,SAP,"2,00,30,82,10,52,734",20030821,SAP,"2,00,30,82,71,33,502",20030827,0
4M2SBLX8N48BUWXE8FEEAR9N6,D,0CRM_WFM3,,REP,0CRM_WFM3_Q0102,ACT,H,GPDZFDUNXKT5LLT4N1HG2LL0PTB,SAP,"2,00,30,82,60,74,611",20030826,SAP,"2,00,30,82,71,33,419",20030827,0
6UU9MAEGM83ZN7HVR9KNO1CZG,D,0CRM_WFM3,,REP,0CRM_WFM3_Q0101,ACT,H,GP4ZGZC5VCB4ZNZ0XP5CB1JUXF3,SAP,"2,00,30,82,60,74,341",20030826,SAP,"2,00,30,82,71,33,326",20030827,0
89ZEDU37QI73A256BCRG3U5TO,D,0CRM_WFM3,,REP,0CRM_WFM3_Q0100,ACT,H,GPD9AW1IW32Z1E1QJ6VUFP38D5F,SAP,"2,00,30,82,60,63,348",20030826,SAP,"2,00,30,82,71,33,442",20030827,0
C2FYXENYWMWH61U8OSCPXJCLU,D,0CRM_WFM2,,REP,0CRM_WFM2_Q0102,ACT,H,GP9T430B44SVJ817N2ADRXQUPPR,SAP,"2,00,30,82,71,33,820",20030827,SAP,"2,00,30,82,90,65,411",20030829,0
77OES5VAFC5HDYW78S7SV0LG2,D,0CRM_WFM2,,REP,0CRM_WFM2_Q0101,ACT,H,GP55E2WD8UL46TSX6F6JKUWMENJ,SAP,"2,00,30,82,71,33,102",20030827,SAP,"2,00,30,82,71,33,205",20030827,0
23ORPPP9TMT16VT8R42GIX5H8,D,0CRM_WFM2,,REP,0CRM_WFM2_Q0100,ACT,H,GPDE3ISHKNHKSWQVD29FBTLV06N,SAP,"2,00,30,82,60,73,141",20030826,SAP,"2,00,30,82,71,33,140",20030827,0
5H260HRG38NG09VRXW3LJYOAH,D,0CRM_WFM1,,REP,0CRM_WFM1_Q0001,ACT,H,GPBAYVASSBNDDOE3TEFZIAING6N,SAP,"2,00,30,72,41,14,704",20030724,SAP,"2,00,30,72,41,15,626",20030724,0
4NU40I5RVWTD9XLNW05OTADNZ,D,0CRM_VC14,,REP,0CRM_VC14_Q0011,ACT,H,GP3UX5NGUFPOWGMAN6H9INS98YG,SAP,"2,00,50,51,61,82,243",20050516,SAP,"2,00,50,51,61,82,122",20050516,"2,00,50,51,61,82,243"
65UOW2H49Y7UUKYODGA2R0K51,D,0CRM_VC14,,REP,0CRM_VC14_CR_Q0001,ACT,H,GP67UODVUF9D62CJ4NNQS7CXQC3,SAP,"2,00,30,71,11,91,859",20030711,SAP,"2,00,30,71,81,61,900",20030718,0
3PQHN6S9XSYMZ6OOHGTBC433J,D,0CRM_VC13,,REP,0CRM_VC13_Q0011,ACT,H,GPCYQBH33SZ1U9EKCAKP9WUS9LK,SAP,"2,00,50,51,02,02,554",20050510,SAP,"2,00,50,51,21,35,151",20050512,"2,00,50,51,21,35,345"
43RJSGID4IMTXQVZWBWICRBW5,D,0CRM_VC13,,REP,0CRM_VC13_CR_Q0001,ACT,H,GP66SND60V289ZBONQRNJC77EDV,SAP,"2,00,30,80,11,73,928",20030801,SAP,"2,00,30,80,11,75,317",20030801,0
7B949BQ4PAUOIEES515WPOMGB,D,0CRM_VC12,,REP,0CRM_VC12_Q0011,ACT,H,GPAWKGMVK7FYA3P8LIXG07H8LUE,SAP,"2,00,50,42,82,00,451",20050428,SAP,"2,00,41,21,01,73,228",20041210,"2,00,50,42,82,00,451"
9RW8Q8B5XMN6HOW5AX9CC8SYZ,D,0CRM_VC12,,REP,0CRM_VC12_Q0001,ACT,H,GP3SF7RH7Q7KX2MN7ZGDUUUXTNZ,SAP,"2,00,40,11,32,03,119",20040113,SAP,"2,00,40,11,32,02,603",20040113,"2,00,40,11,32,03,119"
08S5ISNVP2V9V68TJL1DDBW8L,D,0CRM_VC12,,REP,0CRM_VC12_CR_Q0001,ACT,H,GP8M4C8XPGHO3TMG8QKLBDPD2MR,SAP,"2,00,30,80,71,74,204",20030807,SAP,"2,00,30,80,80,73,712",20030808,0
5XXM4OYTEK552C1XBJPHVLXNZ,D,0CRM_VC11,,REP,0CRM_VC11_Q0013,ACT,H,GP5BKJ1P2N13BCVSGQYBLWW7VYV,SAP,"2,00,50,51,02,00,224",20050510,SAP,"2,00,50,51,02,00,107",20050510,"2,00,50,51,02,00,224"
4P6D0PSCLJL21Q84UPTI6TFAN,D,0CRM_VC11,,REP,0CRM_VC11_Q0012,ACT,H,GP8R6YFE6KE3Z910RHU8K1IXUAF,SAP,"2,00,50,51,02,01,326",20050510,SAP,"2,00,50,51,02,01,246",20050510,"2,00,50,51,02,01,326"
2AL237Q10N6JJ2B7DNSR4CN8V,D,0CRM_VC11,,REP,0CRM_VC11_Q0011,ACT,H,GPA0AMAOJCVSRHS2FL5A18LG0WN,SAP,"2,00,50,72,82,03,334",20050728,SAP,"2,00,50,72,82,03,255",20050728,"2,00,50,72,82,03,334"
EZKB389EH79EUJ6ES4AF8NWMT,D,0CRM_VC11,,REP,0CRM_VC11_CR_Q0001,ACT,H,GPAYUHHXS3UYZDDBMP7HD1PTBBN,SAP,"2,00,30,72,81,62,054",20030728,SAP,"2,00,30,72,92,15,404",20030729,0
ALA3ZM677PTCXLJ3VFYHGU6JV,D,0CRM_TSSC,,REP,0CRM_TSSC_Q0101,INA,H,GP12E48BN1BXQJRTGIJKZZK8VFN,SAP,"2,00,90,12,61,31,433",20090126,SAP,"2,00,41,20,80,94,033",20041208,"2,00,90,12,61,31,433"
3Y4384RFSSNL78SLWUYR534PF,D,0CRM_TRPR,,REP,0CRM_TRPR_Q0001,ACT,H,GP4JFCPGDDIM2AMYM81G1ZKBKB7,SAP,"2,00,30,70,20,64,404",20030702,SAP,"2,00,30,70,21,43,808",20030702,0
8G7HJD1G78QQ522ITGF6ICWWJ,D,0CRM_TRAS,,REP,0CRM_TRAS_Q0002,INA,H,GP9G5CX9UHFR4JWB3HYVCUL4QEN,SAP,"2,00,30,71,10,85,501",20030711,SAP,"2,00,30,80,11,23,520",20030801,0
8MH8189ACT8OIP1HMGBBUAT4I,D,0CRM_TRAS,,REP,0CRM_TRAS_Q0001,ACT,H,GPF1OCJFBC1CULWUZ9YPQFD3P8Y,SAP,"2,00,30,41,60,85,547",20030416,SAP,"2,00,30,41,60,85,738",20030416,0
5Z4V307FFM3G9CICV1IF07GK3,D,0CRM_TGRP,,REP,0CRM_TGRP_Q0001,ACT,H,GP22DOFMNSVE8PP00WQC54NZ1YN,SAP,"2,00,30,80,40,82,450",20030804,SAP,"2,00,30,90,41,52,328",20030904,0
AXB1HZ0SWRZ0J0J12GTMGR83I,D,0CRM_TGCT,,REP,0CRM_TGCT_Q0001,ACT,X,GP7A1CWNLEJNJMKJD9QSZ3I9H3N,SAP,"2,00,10,61,21,24,123",20010612,SAP,"2,00,10,62,81,02,207",20010628,0
1CLG453Q0QNPMHB693UI1HLM3,D,0CRM_SOLDTO,,REP,0CRM_SOLDTO_Q0001,ACT,H,GPDJLACPLQZ9BT3JBHZKGUJE949,SAP,"2,00,40,20,60,73,437",20040206,SAP,"2,00,40,20,60,74,506",20040206,"2,00,40,20,60,74,523"
9BJKNFKS0MSPMYSCRZHF1EDIT,D,0CRM_SCOL,,REP,0CRM_SCOL_Q0101,INA,X,GP94N5AWRCNQOZ7P2Q1PQGA2N4J,SAP,"2,00,30,70,40,85,042",20030704,SAP,"2,00,30,72,30,93,723",20030723,0
6LKQE433EVOEU13EHZB11G9FZ,D,0CRM_SALO,,REP,0CRM_SALO_Q002,ACT,H,GPDX7ZEB2AT3H2UYS7O2HNE7AKS,SAP,"2,00,20,81,50,90,006",20020815,SAP,"2,00,20,81,60,95,931",20020816,0
2ZACP7Q23FIKASDKOAUFX01V9,D,0CRM_SALO,,REP,0CRM_SALO_Q001,ACT,H,GP3SFIQWTUF3Y881PVT4PZMKBMN,SAP,"2,00,20,22,21,60,310",20020222,SAP,"2,00,20,22,61,40,813",20020226,0
1UR3KA38T6VX091XPX8UA8HBJ,D,0CRM_SALO,,REP,0CRM_SALO_Q0003,ACT,H,GP3QYCAWU8PELDLQVWIZXL8L2GF,SAP,"2,00,30,70,41,12,538",20030704,SAP,"2,00,30,70,90,84,437",20030709,0
BZT4FGSQ90TCTYR7RM3DAEBSB,D,0CRM_QUTO,,REP,0CRM_QUTO_Q3031,INA,H,,SAP,0,0,SAP,"2,00,90,40,20,70,336",20090402,0
A2Q846YYHU9YFHN0X86FF5FJQ,D,0CRM_QUTO,,REP,0CRM_QUTO_Q0002,ACT,H,GP4XL84BTS16J9ITNGOYUQO78XI,SAP,"2,00,30,12,91,30,115",20030129,SAP,"2,00,30,12,91,30,311",20030129,0
8FZKEUZQYEJ384UXHADPRGTLB,D,0CRM_QUTO,,REP,0CRM_QUTO_Q0001_1,ACT,H,GP1H12FW18GVURDWR7U14098M1H,SAP,"2,00,21,01,50,93,546",20021015,SAP,"2,00,21,01,71,40,235",20021017,0
8Y6EII43LI4F89AGEQD9GQW27,D,0CRM_QUTO,,REP,0CRM_QUTO_Q0001,INA,H,GP93Z0Y6D1FCVS9LYM8YTVSOW8A,SAP,"2,00,90,20,51,01,454",20090205,SAP,"2,00,21,00,81,00,212",20021008,"2,00,90,20,51,01,454"
8NFZ018FJ14Y0C37MR4HQ9XNV,D,0CRM_QTIC,,REP,0CRM_QTIC_Q0104,ACT,H,GPBA8WQCWKUPJRPYQ7K9P8FQLCM,SAP,"2,00,50,51,01,25,002",20050510,SAP,"2,00,50,50,41,42,311",20050504,"2,00,50,51,01,25,002"
07UOBTJILRKK1Z83IEY6QU6Y3,D,0CRM_QTIC,,REP,0CRM_QTIC_Q0103,INA,H,GP14XINDC867MSJFF7AI6LUMMJA,SAP,"2,00,50,42,82,13,443",20050428,SAP,"2,00,50,30,71,24,016",20050307,"2,00,50,42,82,13,443"
9QZ0LGI3UGGJK344O0FWSZHRF,D,0CRM_QTIC,,REP,0CRM_QTIC_Q0102,ACT,H,GP1O41ZCZKINATTZ297FKBFJEZA,SAP,"2,00,50,42,82,13,457",20050428,SAP,"2,00,50,30,70,95,817",20050307,"2,00,50,42,82,13,457"
3X09W0N5PH9ZU1UWRSET39TDY,D,0CRM_QTIC,,REP,0CRM_QTIC_Q0101,ACT,H,GP0PXQRATYQUJJUL46P3BWCAZDI,SAP,"2,00,50,50,41,15,814",20050504,SAP,"2,00,50,50,41,13,742",20050504,"2,00,50,50,41,15,814"
4GTJOBVCSLKZD6ISHXIVXR4B7,D,0CRM_PRLI,,REP,0CRM_PRLI_Q0101,ACT,H,GP3GHH07E690FCOONRTX8JFMOMI,SAP,"2,00,90,82,70,84,019",20090827,SAP,"2,00,30,72,41,01,132",20030724,"2,00,90,82,70,84,019"
9VA5R3UILDP0EO4SPASF8WVU9,D,0CRM_PRI,,REP,0CRM_PRI_Q5001,ACT,H,GP6ZFFT4HC5WNE79624X1T48KDM,SAP,"2,00,90,11,50,92,115",20090115,SAP,"2,00,60,80,22,03,133",20060802,"2,00,90,11,50,92,115"
4CU938MK0DQJOWH1PBT9SZNTO,D,0CRM_PRI,,REP,0CRM_PRI_Q0290,ACT,H,GPC6L44G7N6S9KZP80HO6JW7XWC,SAP,"2,00,50,80,10,83,316",20050801,SAP,"2,00,50,80,10,83,019",20050801,"2,00,50,80,10,83,316"
3SILM1YHOII5EY1KJF8GW2C8F,D,0CRM_PRI,,REP,0CRM_PRI_Q0201,ACT,H,GPEG883W28MITUPP0CAOAMBXIY2,SAP,"2,00,90,71,30,93,055",20090713,SAP,"2,00,90,12,11,50,548",20090121,"2,00,90,71,30,93,055"
5NW0LHUNFXOVT877OLMLW9ZN3,D,0CRM_PRI,,REP,0CRM_PRI_Q0108,ACT,H,GPDQ8K429PLLX5ZXZATJ9ODEY3V,SAP,"2,00,90,12,31,61,450",20090123,SAP,"2,00,50,80,30,62,553",20050803,"2,00,90,12,31,61,450"
AOV3HV2IF9PHN82GFHMFQF111,D,0CRM_PRI,,REP,0CRM_PRI_Q0107,ACT,H,GP536ZWS8D265YCOFD4Z1Z21F6Y,SAP,"2,00,90,11,50,91,911",20090115,SAP,"2,00,30,72,20,80,646",20030722,"2,00,90,11,50,91,911"
2DIMQMRNCZJNX5LSS8LONE8WI,D,0CRM_PRI,,REP,0CRM_PRI_Q0106,ACT,H,GPBWAIXZQMT2D2VFDXLPL5X8ENE,SAP,"2,00,90,11,50,91,940",20090115,SAP,"2,00,40,20,21,30,149",20040202,"2,00,90,11,50,91,940"
C7HAPAQG5A6A6WDRW217Q6VF9,D,0CRM_PRI,,REP,0CRM_PRI_Q0105,ACT,H,GP6X9II30RL04QT02RQE1762D62,SAP,"2,00,90,11,50,91,926",20090115,SAP,"2,00,30,62,41,32,408",20030624,"2,00,90,11,50,91,926"
84F6HDFHHY20A1T17M43LVHCL,D,0CRM_PRI,,REP,0CRM_PRI_Q0104,ACT,H,GPA6HGNCVF0ZVMPG3NFM0ZHUQZU,SAP,"2,00,90,11,50,91,935",20090115,SAP,"2,00,30,62,41,32,218",20030624,"2,00,90,11,50,91,935"
214RC3Y6SUA7X6M73SVQMXIMT,D,0CRM_PRI,,REP,0CRM_PRI_Q0103,ACT,H,GP0YAX4KCDODLXRT6IC8H225HD6,SAP,"2,00,90,71,30,93,101",20090713,SAP,"2,00,90,12,11,50,212",20090121,"2,00,90,71,30,93,101"
2NH6QDUEDYVE7XPIHT8J7TG9H,D,0CRM_PRI,,REP,0CRM_PRI_Q0102,ACT,H,GPB0BMQ0BQ8C90PUNIETYBADR8Q,SAP,"2,00,90,11,50,91,938",20090115,SAP,"2,00,30,62,41,32,016",20030624,"2,00,90,11,50,91,938"
3U2IJBKAM2WTUAG0K43WYFRF9,D,0CRM_PRI,,REP,0CRM_PRI_Q0101,ACT,H,GPF4XT0YZ9U6XR7ZVHVHNJJ2DR7,SAP,"2,00,90,12,21,45,814",20090122,SAP,"2,00,90,12,11,50,052",20090121,"2,00,90,12,21,45,814"
3SIH92UF3D591C9DU332U1OXB,D,0CRM_PRCU,,REP,0CRM_PRCU_Q0001,ACT,H,GP3T8P6TYVLUN1YUS227OZIY4Q7,SAP,"2,00,40,32,81,11,039",20040328,SAP,"2,00,40,12,11,02,908",20040121,"2,00,40,32,81,11,039"
9OYVJEO54YSTM9PKOGBZCYWIZ,D,0CRM_PPRR,,REP,0CRM_PPRR_Q0101,INA,X,GPDLV9HN28Y3XA06KYPAKTWIBZ7,SAP,"2,00,90,22,61,75,804",20090226,SAP,"2,00,90,22,40,70,722",20090224,"2,00,90,22,61,75,804"
25HUX7II65RW9B1YIDC7Q7YNF,D,0CRM_PPRO,,REP,0CRM_PPRO_Q0101,INA,H,GP3IXKBEUOKYNR4XF2JE5AUD89V,SAP,"2,00,90,12,91,33,132",20090129,SAP,"2,00,90,12,60,82,929",20090126,"2,00,90,12,91,33,132"
50KAMXOJO45OU0SG2GFEW22I2,D,0CRM_PDUR,,REP,0CRM_PDUR_Q0101,INA,H,GPESIXSQW25XEXSVKW5E78CRY22,SAP,"2,00,90,12,60,80,728",20090126,SAP,"2,00,90,12,01,15,214",20090120,"2,00,90,12,60,80,728"
BK2TB5UGDXLQ2PY6W9C2SB2PH,D,0CRM_ORFM,,REP,0CRM_ORFM_Q0001,ACT,X,GP89LY2NDVILMU7RVMI7E5XKLQO,SAP,"2,00,51,10,90,73,003",20051109,SAP,"2,00,10,62,01,52,327",20010620,"2,00,51,10,90,73,003"
1ZVZ4OCPIAYKGPC68UITNUO83,D,0CRM_OPPI,,REP,0CRM_OPPI_Q3031,INA,H,,SAP,0,0,SAP,"2,00,90,41,51,21,534",20090415,0
AZQL32X4QRL0ONHZ6XQHYTOTY,D,0CRM_OPPI,,REP,0CRM_OPPI_Q001,ACT,H,GPBG081LGZXGA3SLE0KMFUEGLX2,SAP,"2,00,30,12,90,94,621",20030129,SAP,"2,00,30,12,90,94,828",20030129,0
A05XJFBNG0NC86ZY0NYQFMYSQ,D,0CRM_OPPI,,REP,0CRM_OPPI_Q0001,INA,H,,SAP,0,0,SAP,"2,00,40,30,41,01,647",20040304,0
3N9IFDZX19EZDV84G0ZI24PCR,D,0CRM_OPPH,,REP,0CRM_OPPH_Q5001,ACT,H,GPEWT46KVRKPA85RAG78MUVQZHB,SAP,"2,00,50,72,71,52,804",20050727,SAP,"2,00,50,71,51,41,408",20050715,"2,00,50,72,71,52,804"
2HW8NRBIBTM1YVZ782WZZEUJU,D,0CRM_OPPH,,REP,0CRM_OPPH_Q3011,INA,H,,SAP,0,0,SAP,"2,00,90,40,20,21,957",20090402,0
